"","","","","","","January","January","February","February","March","March","April","April","May","May","June","June","July","July","August","August","September","September","October","October","November","November","December","December","Total","Total","","","","","",""
"World Total","19","0406905900","CH,SHP MK,NESOI","2016-2016","MT","691,509","89.4","396,987","66.0","780,785","87.0","561,274","64.3","593,944","75.0","475,013","56.2","669,472","81.3","1,013,705","149.0","613,057","70.4","581,638","69.7","543,679","90.5","475,533","60.2","7,396,596","959.1","-13","-33","US","R00","0406905900",""
"World Total","19","0406905900","CH,SHP MK,NESOI","2017-2017","MT","382,927","48.0","389,267","44.9","612,114","97.0","327,819","52.5","433,895","62.8","798,334","136.2","676,985","91.2","630,445","77.1","474,975","64.4","656,485","94.4","670,397","136.1","474,012","77.1","6,527,655","981.7","-29","-43","US","R00","0406905900",""
"World Total","19","0406905900","CH,SHP MK,NESOI","2018-2018","MT","428,634","45.7","409,481","51.4","765,003","120.9","706,529","78.4","689,125","85.8","681,811","78.9","768,179","88.5","583,070","70.9","846,038","96.0","920,665","153.7","1,019,740","316.6","757,107","151.3","8,575,382","1,337.9","-26","-52","US","R00","0406905900",""
"World Total","20","0406404400","CH,ST,IOL,UK,QT","2015-2015","MT","193,055","14.5","326,387","24.9","428,869","35.7","393,207","47.3","230,122","34.3","538,613","45.5","326,769","25.6","393,783","31.5","739,125","57.3","878,620","67.4","705,385","68.9","309,667","25.7","5,463,602","478.8","-56","-63","US","R00","0406404400",""
"World Total","20","0406404400","CH,ST,IOL,UK,QT","2016-2016","MT","288,386","24.8","342,226","42.4","285,046","37.8","334,204","28.7","405,691","45.4","366,722","46.5","447,708","77.7","418,652","115.9","651,153","154.2","810,055","193.5","657,982","167.7","386,604","43.5","5,394,429","977.9","-41","-74","US","R00","0406404400",""
"World Total","20","0406404400","CH,ST,IOL,UK,QT","2017-2017","MT","164,544","21.5","331,365","61.8","178,027","20.2","377,947","54.4","257,141","44.2","322,241","50.8","310,554","52.6","378,930","77.0","521,785","102.1","601,313","100.7","671,391","59.8","378,510","32.7","4,493,748","677.8","-44","-45","US","R00","0406404400",""
"World Total","20","0406404400","CH,ST,IOL,UK,QT","2018-2018","MT","102,940","9.3","477,071","39.0","347,521","29.1","308,526","26.6","430,204","36.1","283,064","24.9","225,731","20.9","496,677","44.0","376,350","32.3","606,234","50.9","448,858","38.5","411,181","36.9","4,514,357","388.4","-8","-4","US","R00","0406404400",""
"World Total","21","0406402000","CH,ROQFT,OL","2015-2015","MT","539,315","34.9","102,241","6.7","468,892","28.2","194,532","11.6","87,747","6.2","173,804","12.5","593,914","41.8","122,255","9.1","228,230","17.5","592,616","39.3","204,174","15.3","342,348","24.8","3,650,068","247.8","68","62","US","R00","0406402000",""
"World Total","21","0406402000","CH,ROQFT,OL","2016-2016","MT","183,530","12.8","95,155","6.9","162,505","11.8","299,808","34.6","309,666","26.1","122,183","10.7","382,368","35.5","537,074","53.4","141,397","10.6","623,619","57.7","179,051","14.1","126,770","9.9","3,163,126","284.0","-29","-30","US","R00","0406402000",""
"World Total","21","0406402000","CH,ROQFT,OL","2017-2017","MT","396,297","32.8","222,576","16.2","187,594","13.9","385,519","27.9","268,290","19.3","408,099","28.9","488,923","34.1","123,254","8.9","488,511","37.0","347,530","31.5","361,483","31.6","239,229","22.2","3,917,305","304.3","-34","-30","US","R00","0406402000",""
"World Total","21","0406402000","CH,ROQFT,OL","2018-2018","MT","428,844","39.9","362,526","35.0","152,317","10.8","458,023","41.4","193,416","15.4","524,452","49.7","166,663","11.9","377,755","32.4","323,283","22.6","291,037","22.8","300,108","22.0","278,749","20.2","3,857,173","324.1","-7","-8","US","R00","0406402000",""
"World Total","22","0406302400","CH,PR,CHDDR,QT","2015-2015","MT","444,285","44.8","627,540","67.1","1,094,859","122.6","88,065","9.3","0","0.0","58,625","6.6","101,432","25.1","282,948","44.3","292,678","31.0","337,483","36.0","192,291","20.8","534,312","62.4","4,054,518","470.0","178","199","US","R00","0406302400",""
"World Total","22","0406302400","CH,PR,CHDDR,QT","2016-2016","MT","1,117,648","139.6","520,009","67.8","0","0.0","0","0.0","136,675","17.4","0","0.0","118,811","14.3","2,984","0.6","0","0.0","142,792","15.3","0","0.0","379,059","42.5","2,417,978","297.5","","","US","R00","0406302400",""
"World Total","22","0406302400","CH,PR,CHDDR,QT","2017-2017","MT","650,445","80.4","926,682","113.0","38,872","4.7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","165,603","16.6","384,374","49.1","2,165,976","263.8","132","195","US","R00","0406302400",""
"World Total","22","0406302400","CH,PR,CHDDR,QT","2018-2018","MT","510,927","62.8","721,530","85.3","779,388","94.4","0","0.0","0","0.0","145,262","17.8","142,887","16.5","0","0.0","279,977","33.2","151,198","16.7","563,353","65.6","277,937","33.6","3,572,459","425.8","-51","-49","US","R00","0406302400",""
"World Total","23","0406903300","CH,CYA,XOL,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","82,475","21.6","0","0.0","82,340","21.6","1,904,334","1,159.8","2,921,695","1,373.8","1,704,440","1,028.6","2,986,775","2,037.7","2,326,397","2,150.8","12,008,456","7,793.9","-22","6","US","R00","0406903300",""
"World Total","23","0406903300","CH,CYA,XOL,OQ","2016-2016","MT","1,064,776","1,140.5","1,893,377","1,917.8","1,413,017","755.0","1,255,841","674.2","1,360,926","1,132.0","385,328","412.7","371,791","343.1","1,239,615","851.3","1,458,788","1,562.5","903,331","921.9","1,053,942","912.9","820,758","652.0","13,221,490","11,276.0","-22","-29","US","R00","0406903300",""
"World Total","23","0406903300","CH,CYA,XOL,OQ","2017-2017","MT","929,463","298.1","532,596","304.7","864,120","563.1","1,354,153","1,346.9","1,343,240","1,231.7","168,418","180.4","620,580","561.1","615,879","452.5","475,331","405.6","418,912","138.0","357,008","363.7","336,438","360.4","8,016,138","6,206.2","-6","-1","US","R00","0406903300",""
"World Total","23","0406903300","CH,CYA,XOL,OQ","2018-2018","MT","504,969","540.9","168,339","180.3","282,932","286.9","0","0.0","0","0.0","0","0.0","0","0.0","16,840","3.2","0","0.0","0","0.0","233,413","250.0","244,763","252.5","1,451,256","1,513.8","5","1","US","R00","0406903300",""
"World Total","24","0406906100","C/SB,IMX,IT-TYP","2015-2015","MT","167,603","23.3","2,912","0.2","0","0.0","115,708","11.1","0","0.0","0","0.0","0","0.0","0","0.0","7,378","0.8","0","0.0","3,442","0.2","2,973","0.2","300,016","35.6","-14","-14","US","R00","0406906100",""
"World Total","24","0406906100","C/SB,IMX,IT-TYP","2016-2016","MT","0","0.0","0","0.0","0","0.0","5,211","0.3","2,401","0.1","0","0.0","2,396","0.1","0","0.0","0","0.0","0","0.0","22,955","2.3","0","0.0","32,963","2.9","","","US","R00","0406906100",""
"World Total","24","0406906100","C/SB,IMX,IT-TYP","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,168","0.7","10,223","0.7","21,391","1.4","-8","1","US","R00","0406906100",""
"World Total","24","0406906100","C/SB,IMX,IT-TYP","2018-2018","MT","0","0.0","0","0.0","5,770","0.4","0","0.0","0","0.0","0","0.0","12,651","0.9","0","0.0","0","0.0","0","0.0","0","0.0","232,521","17.3","250,942","18.6","","","US","R00","0406906100",""
"World Total","25","0406309100","CH,PR-MX,>.5F,OQ","2015-2015","MT","706,095","178.2","1,251,295","277.3","1,328,998","278.9","480,830","102.4","207,506","34.3","145,080","27.0","142,645","29.4","113,348","17.5","132,969","20.1","152,703","25.2","280,472","34.9","98,801","15.9","5,040,742","1,041.2","-65","-54","US","R00","0406309100",""
"World Total","25","0406309100","CH,PR-MX,>.5F,OQ","2016-2016","MT","134,561","29.7","216,285","35.4","111,101","17.5","198,062","33.7","214,555","35.2","227,820","33.4","282,580","63.0","161,934","34.3","266,795","48.8","527,989","81.6","110,080","30.7","136,305","22.2","2,588,067","465.5","24","-28","US","R00","0406309100",""
"World Total","25","0406309100","CH,PR-MX,>.5F,OQ","2017-2017","MT","165,762","30.2","416,247","84.1","241,017","52.0","83,788","21.2","258,066","47.0","126,037","25.2","158,379","34.9","230,662","52.7","60,239","19.2","273,713","66.9","36,405","15.6","35,465","9.0","2,085,780","458.1","-3","-42","US","R00","0406309100",""
"World Total","25","0406309100","CH,PR-MX,>.5F,OQ","2018-2018","MT","173,893","42.2","139,451","34.6","320,918","77.5","78,179","24.1","125,052","34.6","57,160","18.9","177,053","42.5","212,153","70.9","57,614","14.7","76,903","22.0","145,454","30.1","217,964","56.0","1,781,794","468.1","50","86","US","R00","0406309100",""
"World Total","26","0406108800","OTH CHS","2015-2015","MT","177,060","31.3","87,382","18.5","107,104","18.9","214,522","43.0","106,493","18.9","179,630","35.0","184,174","36.9","138,015","25.2","198,687","33.4","336,679","57.9","123,125","28.2","300,712","55.9","2,153,583","403.1","144","98","US","R00","0406108800",""
"World Total","26","0406108800","OTH CHS","2016-2016","MT","165,371","33.2","123,160","26.0","258,092","59.0","163,267","33.1","186,462","31.5","139,971","29.7","129,819","23.6","217,731","46.5","174,477","32.4","247,883","39.8","117,700","23.9","102,200","22.3","2,026,133","401.1","-13","-7","US","R00","0406108800",""
"World Total","26","0406108800","OTH CHS","2017-2017","MT","119,275","21.6","151,920","31.0","128,022","32.4","248,334","52.6","165,872","30.5","103,730","21.0","70,971","10.9","72,505","13.4","884,249","93.2","431,849","109.3","276,910","81.7","715,487","182.6","3,369,124","680.2","158","123","US","R00","0406108800",""
"World Total","26","0406108800","OTH CHS","2018-2018","MT","362,707","114.0","224,050","51.9","338,712","89.0","270,476","59.9","337,518","79.1","262,823","62.8","345,451","89.0","254,212","61.6","393,673","92.6","246,128","49.7","119,242","16.1","199,224","44.2","3,354,216","810.1","67","175","US","R00","0406108800",""
"World Total","27","0406902500","CH,GJETOST,NES0I","2015-2015","MT","105,126","20.6","55,274","6.6","60,857","7.3","127,795","18.0","156,627","38.4","53,020","6.4","50,437","9.0","186,706","60.7","340,993","95.7","374,992","85.3","151,202","21.5","268,599","67.7","1,931,628","437.2","78","215","US","R00","0406902500",""
"World Total","27","0406902500","CH,GJETOST,NES0I","2016-2016","MT","124,118","18.0","330,795","45.0","231,250","30.2","197,215","62.3","188,609","64.1","0","0.0","298,972","78.4","226,307","93.3","448,938","127.4","234,429","57.9","285,599","53.7","101,106","40.4","2,667,338","670.6","-65","-25","US","R00","0406902500",""
"World Total","27","0406902500","CH,GJETOST,NES0I","2017-2017","MT","401,377","94.4","0","0.0","237,736","60.7","132,362","18.7","200,926","47.5","266,927","75.5","15,384","2.5","270,394","72.2","463,562","151.6","227,088","56.5","14,634","1.5","245,535","101.2","2,475,925","682.5","1,578","6,605","US","R00","0406902500",""
"World Total","27","0406902500","CH,GJETOST,NES0I","2018-2018","MT","263,878","108.1","129,610","18.4","69,317","28.6","238,873","56.5","202,566","44.6","197,239","44.7","135,801","56.0","198,824","82.0","60,831","21.3","247,306","90.7","165,162","61.2","194,410","78.9","2,103,817","690.8","18","29","US","R00","0406902500",""
"World Total","28","0406207700","MX,G/P,IT-TYP,QT","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","23,078","1.9","23,078","1.9","","","US","R00","0406207700",""
"World Total","28","0406207700","MX,G/P,IT-TYP,QT","2016-2016","MT","39,106","3.2","155,956","11.9","153,662","10.5","153,933","11.3","113,836","7.9","151,235","10.7","115,725","8.7","204,964","57.2","92,349","25.8","213,639","56.2","228,029","63.6","23,871","6.7","1,646,305","273.7","-90","-90","US","R00","0406207700",""
"World Total","28","0406207700","MX,G/P,IT-TYP,QT","2017-2017","MT","0","0.0","0","0.0","164,555","45.9","235,260","65.6","0","0.0","0","0.0","0","0.0","0","0.0","159,491","44.5","170,688","47.6","186,841","52.1","191,206","52.5","1,108,041","308.4","2","1","US","R00","0406207700",""
"World Total","28","0406207700","MX,G/P,IT-TYP,QT","2018-2018","MT","295,621","82.5","258,176","72.0","270,297","74.5","226,887","63.3","310,594","86.7","208,195","58.1","236,288","65.9","208,336","57.3","172,543","48.1","200,583","55.4","235,715","64.0","170,008","47.4","2,793,243","775.3","-28","-26","US","R00","0406207700",""
"World Total","29","0406205500","CH,SHP MK,G/P","2015-2015","MT","16,850","1.9","0","0.0","0","0.0","101,708","15.4","41,201","9.6","0","0.0","42,119","14.1","0","0.0","13,312","3.1","25,902","8.6","163,273","33.0","0","0.0","404,365","85.7","","","US","R00","0406205500",""
"World Total","29","0406205500","CH,SHP MK,G/P","2016-2016","MT","2,406","0.3","10,601","1.4","40,912","7.9","0","0.0","128,698","21.9","3,506","0.4","45,018","9.4","22,730","3.5","0","0.0","19,968","4.6","0","0.0","25,922","4.4","299,761","53.9","","","US","R00","0406205500",""
"World Total","29","0406205500","CH,SHP MK,G/P","2017-2017","MT","101,727","16.6","87,219","20.8","57,065","8.5","109,642","20.8","32,658","5.0","72,876","10.6","76,524","11.6","8,864","1.0","0","0.0","21,940","3.0","223,506","41.9","125,669","18.0","917,690","157.9","-44","-57","US","R00","0406205500",""
"World Total","29","0406205500","CH,SHP MK,G/P","2018-2018","MT","96,998","17.7","106,907","15.3","85,489","17.8","26,391","3.6","113,608","21.5","138,377","28.1","104,062","22.6","198,406","31.7","138,869","30.4","236,583","46.3","206,615","35.3","141,053","27.7","1,593,358","298.1","-32","-21","US","R00","0406205500",""
"World Total","30","0406302800","CH,PR,CHDDR,OQ","2015-2015","MT","16,149","3.0","2,213","0.1","318,561","33.6","190,752","26.5","3,138","0.2","7,550","0.8","81,150","12.1","63,200","9.5","63,050","9.6","67,306","10.1","168,206","28.4","60,322","9.7","1,041,597","143.7","-64","-66","US","R00","0406302800",""
"World Total","30","0406302800","CH,PR,CHDDR,OQ","2016-2016","MT","57,588","11.1","571,862","75.3","507,174","63.2","56,264","8.6","42,001","6.8","80,160","14.3","60,030","9.2","72,117","12.4","68,668","11.0","0","0.0","56,000","9.2","0","0.0","1,571,864","221.1","","","US","R00","0406302800",""
"World Total","30","0406302800","CH,PR,CHDDR,OQ","2017-2017","MT","120,407","19.8","570,682","70.1","686,261","88.9","156,032","16.6","255,824","33.9","122,424","20.1","126,836","19.6","138,825","21.5","0","0.0","143,871","19.0","4,479","0.6","24,054","3.9","2,349,695","314.0","437","508","US","R00","0406302800",""
"World Total","30","0406302800","CH,PR,CHDDR,OQ","2018-2018","MT","0","0.0","67,344","9.5","688,780","94.0","181,859","23.1","65,004","9.1","66,933","10.8","173,813","32.8","166,517","24.5","119,539","25.6","3,567","0.4","44,025","6.7","119,157","19.4","1,696,538","255.7","171","190","US","R00","0406302800",""
"World Total","31","0406307300","CH,PR-MX,E-G,QT","2015-2015","MT","87,417","19.1","20,384","4.3","94,743","22.4","8,364","1.6","103,666","24.4","57,649","14.5","11,267","2.7","56,926","14.3","68,826","16.9","31,407","7.9","80,877","20.9","7,567","2.0","629,093","151.2","-91","-91","US","R00","0406307300",""
"World Total","31","0406307300","CH,PR-MX,E-G,QT","2016-2016","MT","63,652","16.5","17,495","4.5","68,921","17.7","75,967","18.7","73,543","18.4","31,256","8.2","50,971","13.2","75,867","19.5","45,385","11.6","63,002","16.3","56,037","14.8","0","0.0","622,096","159.4","","","US","R00","0406307300",""
"World Total","31","0406307300","CH,PR-MX,E-G,QT","2017-2017","MT","67,855","18.3","44,166","11.7","21,818","5.7","9,642","2.4","47,536","12.1","41,540","10.4","30,498","7.6","63,278","15.4","16,693","4.0","126,553","30.1","0","0.0","207,593","49.5","677,172","167.3","","","US","R00","0406307300",""
"World Total","31","0406307300","CH,PR-MX,E-G,QT","2018-2018","MT","42,108","9.7","46,473","10.8","36,008","8.4","150,433","34.6","42,681","10.1","95,282","22.7","57,581","13.9","96,929","23.8","128,305","31.2","83,407","21.4","113,953","29.0","103,700","26.5","996,860","242.1","-9","-9","US","R00","0406307300",""
"World Total","32","0406904800","CH,SW-EM,OQ","2015-2015","MT","73,908","14.8","14,362","1.6","101,238","10.4","92,253","17.2","57,778","6.2","20,193","2.7","34,022","5.2","99,003","11.6","150,168","51.6","35,779","5.0","93,396","9.7","61,144","7.2","833,244","143.3","-35","-26","US","R00","0406904800",""
"World Total","32","0406904800","CH,SW-EM,OQ","2016-2016","MT","48,923","9.5","19,094","5.1","3,498","0.8","0","0.0","33,618","2.5","7,698","1.0","22,938","1.7","157,156","14.9","0","0.0","91,296","20.8","157,006","24.7","0","0.0","541,227","81.0","","","US","R00","0406904800",""
"World Total","32","0406904800","CH,SW-EM,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","2,478","0.4","5,283","0.3","3,497","0.2","0","0.0","3,571","0.2","92,171","16.2","190,325","28.9","37,379","5.2","334,704","51.4","-80","-82","US","R00","0406904800",""
"World Total","32","0406904800","CH,SW-EM,OQ","2018-2018","MT","303,740","61.5","11,057","0.5","23,673","1.6","33,601","2.6","206,390","28.0","42,595","3.9","23,617","2.0","38,519","3.5","31,518","2.8","86,363","23.4","113,151","35.0","92,758","26.9","1,006,982","191.8","-18","-23","US","R00","0406904800",""
"World Total","33","0406305500","CH,SHP MK,P,NGP","2015-2015","MT","0","0.0","27,793","5.4","77,766","15.8","0","0.0","7,920","1.8","60,209","15.5","3,888","1.7","0","0.0","0","0.0","74,250","13.5","0","0.0","0","0.0","251,826","53.7","","","US","R00","0406305500",""
"World Total","33","0406305500","CH,SHP MK,P,NGP","2016-2016","MT","0","0.0","2,599","0.6","0","0.0","5,000","0.8","5,149","1.9","3,300","1.5","2,949","0.5","14,829","3.5","0","0.0","60,383","17.7","0","0.0","82,075","62.5","176,284","89.0","","","US","R00","0406305500",""
